Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.392318,0.400549,0.348422,0.364883,0.212598,84864716
1985-02-01,0.364883,0.427984,0.329218,0.417010,0.242969,108461533
1985-03-01,0.417010,0.438957,0.373114,0.375857,0.218992,90113515
1985-04-01,0.373114,0.406036,0.345679,0.392318,0.228583,59249477
1985-05-01,0.392318,0.447188,0.356653,0.362140,0.211000,127784591
1985-06-01,0.359396,0.364883,0.277092,0.290809,0.169439,87288642
1985-07-01,0.285322,0.310014,0.277092,0.288066,0.167841,130864615
1985-08-01,0.285322,0.290809,0.230453,0.260631,0.151856,171788853
1985-09-01,0.257888,0.279835,0.238683,0.244170,0.142265,57508990
1985-10-01,0.244170,0.260631,0.238683,0.241427,0.140667,52415102
1985-11-01,0.241427,0.279835,0.230453,0.241427,0.140667,89662448
1985-12-01,0.241427,0.301783,0.235940,0.274348,0.159848,87142838
1986-01-01,0.274348,0.282579,0.235940,0.274348,0.159848,84860160
1986-02-01,0.274348,0.326475,0.260631,0.318244,0.185424,141949973
1986-03-01,0.320988,0.375857,0.310014,0.353909,0.206204,151827922
1986-04-01,0.353909,0.400549,0.312757,0.373114,0.217393,121834127
1986-05-01,0.353909,0.466392,0.345679,0.452675,0.263749,192373990
1986-06-01,0.449931,0.477366,0.427984,0.477366,0.278135,86773786
1986-07-01,0.477366,0.477366,0.348422,0.367627,0.214197,76203284
1986-08-01,0.367627,0.449931,0.364883,0.436214,0.254158,99221458
1986-09-01,0.438957,0.444444,0.362140,0.373114,0.217393,85798748
1986-10-01,0.373114,0.414266,0.364883,0.403292,0.234977,81315397
1986-11-01,0.403292,0.433471,0.381344,0.414266,0.241370,83680090
1986-12-01,0.411523,0.425240,0.392318,0.392318,0.228583,83361151
1987-01-01,0.395062,0.499314,0.392318,0.480110,0.279734,131944446
1987-02-01,0.485597,0.548697,0.480110,0.524005,0.305310,156051566
1987-03-01,0.548697,0.674897,0.534979,0.636488,0.370847,183694333
1987-04-01,0.631001,0.666667,0.570645,0.633745,0.369249,183361727
1987-05-01,0.628258,0.743484,0.614540,0.735254,0.428393,188095671
1987-06-01,0.732510,0.812071,0.732510,0.740741,0.431590,157837617
1987-07-01,0.735254,0.834019,0.713306,0.823045,0.479544,107737087
1987-08-01,0.817558,0.924554,0.817558,0.853224,0.497128,124576992
1987-09-01,0.858711,0.883402,0.724280,0.748971,0.436385,147985484
1987-10-01,0.748971,0.864198,0.399177,0.534979,0.311704,178851042
1987-11-01,0.543210,0.604938,0.518519,0.539095,0.314102,91720356
1987-12-01,0.547325,0.650206,0.510288,0.617284,0.360070,120771002
1988-01-01,0.617284,0.662551,0.572016,0.625514,0.364870,94028854
1988-02-01,0.633745,0.765432,0.629630,0.761317,0.444086,104140694
1988-03-01,0.757202,0.831276,0.744856,0.790123,0.460889,162609531
1988-04-01,0.786008,0.893004,0.765432,0.855967,0.499708,112053380
1988-05-01,0.860082,0.880658,0.761317,0.823045,0.480488,72280357
1988-06-01,0.818930,0.979424,0.810700,0.954733,0.557367,127237842
1988-07-01,0.958848,0.958848,0.839506,0.909465,0.531578,121654916
1988-08-01,0.913580,0.925926,0.753086,0.773663,0.452203,100362044
1988-09-01,0.773663,0.888889,0.769547,0.855967,0.500929,116430419
1988-10-01,0.855967,0.987654,0.855967,0.934156,0.546686,76781931
1988-11-01,0.934156,1.016461,0.872428,0.991770,0.580403,110959881
1988-12-01,0.987654,1.053498,0.942387,1.041152,0.609303,90101368
1989-01-01,1.037037,1.041152,0.946502,1.024691,0.600255,87042607
1989-02-01,1.020576,1.152263,1.020576,1.144033,0.670164,110741179
1989-03-01,1.156379,1.205761,1.094650,1.193416,0.699093,123061281
1989-04-01,1.193416,1.320988,1.176955,1.320988,0.774492,71399481
1989-05-01,1.312757,1.386831,1.251029,1.349794,0.791381,106339842
1989-06-01,1.349794,1.448560,1.275720,1.283951,0.752778,95963744
1989-07-01,1.296296,1.543210,1.277778,1.543210,0.904780,57337875
1989-08-01,1.567901,1.777778,1.530864,1.759259,1.032550,101454525
1989-09-01,1.759259,1.771605,1.592593,1.722222,1.011686,65488500
1989-10-01,1.765432,1.882716,1.493827,1.666667,0.979051,89369325
1989-11-01,1.679012,1.895062,1.666667,1.814815,1.066077,67369725
1989-12-01,1.814815,1.858025,1.648148,1.808642,1.063328,66513150
1990-01-01,1.814815,1.913580,1.703704,1.734568,1.019779,106764075
1990-02-01,1.746914,1.993827,1.722222,1.962963,1.154055,88269750
1990-03-01,1.969136,2.333333,1.956790,2.259259,1.329334,149977575
1990-04-01,2.234568,2.388889,2.197531,2.308642,1.358390,93168225
1990-05-01,2.358025,3.043210,2.320988,2.993827,1.761549,184159575
1990-06-01,3.024691,3.111111,2.703704,2.851852,1.678011,161179875
1990-07-01,2.851852,3.231481,2.518519,2.537037,1.492776,162596700
1990-08-01,2.527778,2.777778,2.120370,2.509259,1.477475,265967550
1990-09-01,2.481481,2.611111,2.148148,2.250000,1.326126,136344600
1990-10-01,2.277778,2.527778,1.981481,2.175926,1.282467,215924400
1990-11-01,2.185185,2.694444,2.120370,2.648148,1.560789,179213850
1990-12-01,2.703704,3.037037,2.694444,2.861111,1.687807,127218600
1991-01-01,2.851852,3.287037,2.564815,3.203704,1.889907,182416050
1991-02-01,3.194444,3.759259,3.120370,3.611111,2.130243,198254250
1991-03-01,3.583333,4.046296,3.574074,4.000000,2.359652,122184450
1991-04-01,4.000000,4.462963,3.925926,4.259259,2.514040,159869700
1991-05-01,4.259259,4.944444,4.092593,4.879630,2.880216,150842250
1991-06-01,4.861111,5.166667,4.750000,5.013889,2.959461,132269400
1991-07-01,5.055556,5.513889,4.916667,5.388889,3.180808,145105200
1991-08-01,5.375000,6.013889,5.013889,5.986111,3.535563,137563200
1991-09-01,5.972222,6.152778,5.569444,6.055556,3.578615,102533400
1991-10-01,6.111111,6.361111,5.722222,6.333333,3.742772,123549300
1991-11-01,6.361111,6.833333,6.166667,6.694444,3.956177,140226300
1991-12-01,6.638889,7.791667,6.611111,7.486111,4.426287,141096600
1992-01-01,7.416667,7.986111,6.750000,6.847222,4.048532,227046600
1992-02-01,6.861111,7.541667,6.611111,7.111111,4.204563,140575500
1992-03-01,7.125000,7.430556,6.722222,7.194444,4.253837,124147800
1992-04-01,7.166667,7.625000,6.708333,6.930556,4.099727,172453500
1992-05-01,6.930556,7.888889,6.736111,7.847222,4.641975,144568800
1992-06-01,7.847222,7.930556,7.027778,7.472222,4.423149,157698000
1992-07-01,7.458333,8.437500,7.444444,8.375000,4.957546,105945300
1992-08-01,8.375000,8.916667,8.312500,8.895833,5.265852,127171200
1992-09-01,8.895833,9.500000,8.750000,9.229167,5.466390,107333400
1992-10-01,9.229167,9.708333,8.166667,9.645833,5.713180,143964000
1992-11-01,9.645833,10.166667,9.479167,10.166667,6.021670,110422800
1992-12-01,10.166667,11.437500,10.104167,11.250000,6.666631,121775400
1993-01-01,11.291667,11.312500,10.416667,10.854167,6.432067,126367200
1993-02-01,11.000000,11.229167,9.250000,10.604167,6.283919,178747800
1993-03-01,10.645833,10.833333,10.083333,10.541667,6.246884,137559600
1993-04-01,10.604167,10.604167,8.805556,9.388889,5.566357,262286250
1993-05-01,9.361111,10.444444,9.277778,10.277778,6.093348,115724700
1993-06-01,10.277778,10.416667,9.138889,9.722222,5.763978,113075100
1993-07-01,9.722222,10.027778,9.333333,9.805556,5.817432,64539000
1993-08-01,9.944444,10.500000,8.861111,9.500000,5.636151,189274950
1993-09-01,9.388889,9.416667,7.777778,8.555556,5.079494,224711100
1993-10-01,8.666667,8.916667,8.277778,8.805556,5.227921,95008950
1993-11-01,8.805556,9.833333,8.722222,9.222222,5.475298,117718650
1993-12-01,9.388889,9.611111,8.666667,8.777778,5.215178,89785350
1994-01-01,8.777778,9.000000,8.111111,8.666667,5.149162,147197250
1994-02-01,8.666667,9.444444,8.250000,9.250000,5.495738,119165850
